country	field	tok	kind	p
US	addr	pines	distinctive	0.74
INDIA	name	corp	legal_form	0.74
US	name	vill	place	0.74
INDIA	addr	kk	distinctive	0.74
US	addr	fall	distinctive	0.74
US	name	photonics	generic_business	0.74
FRANCE	name	holding	generic_business	0.74
FRANCE	name	bio	generic_business	0.74
FRANCE	name	smart	distinctive	0.74
US	addr	paris	city_or_town	0.74
FRANCE	name	villers	place	0.74
INDIA	addr	jind	city_or_town	0.74
US	addr	hopkinsville	city_or_town	0.74
INDIA	name	cross	distinctive	0.74
FRANCE	addr	el	direction_or_connector	0.74
FRANCE	name	amateurs	generic_business	0.74
FRANCE	name	fontaine	distinctive	0.74
US	addr	upper	direction_or_connector	0.74
FRANCE	name	new	distinctive	0.74
FRANCE	name	generation	generic_business	0.74
FRANCE	name	ambiance	distinctive	0.74
US	addr	oaks	distinctive	0.74
FRANCE	name	reussir	distinctive	0.74
INDIA	addr	da	direction_or_connector	0.74
US	name	forefront	distinctive	0.74
FRANCE	name	rm	legal_form	0.74
INDIA	name	sant	distinctive	0.74
US	addr	buena	distinctive	0.74
FRANCE	addr	sports	distinctive	0.74
FRANCE	name	beaulieu	distinctive	0.74
INDIA	addr	lokhandwala	distinctive	0.74
FRANCE	name	horizons	distinctive	0.74
FRANCE	name	ba	distinctive	0.74
FRANCE	name	mars	distinctive	0.74
INDIA	addr	medinipur	city_or_town	0.74
US	addr	page	distinctive	0.74
US	addr	sweetwater	distinctive	0.74
FRANCE	addr	neuve	distinctive	0.74
US	addr	spencer	distinctive	0.74
FRANCE	addr	midi	direction_or_connector	0.74
INDIA	name	soft	generic_business	0.74
FRANCE	addr	normale	distinctive	0.74
FRANCE	name	populaire	distinctive	0.74
FRANCE	addr	lacanau	distinctive	0.74
US	addr	denver	city_or_town	0.74
US	addr	waterloo	city_or_town	0.74
INDIA	addr	university	distinctive	0.74
US	name	braemar	distinctive	0.74
US	name	enhanced	generic_business	0.74
FRANCE	name	asptt	distinctive	0.74
INDIA	name	nj	distinctive	0.74
INDIA	addr	uttar	direction_or_connector	0.74
INDIA	addr	village	locality_word	0.74
FRANCE	name	forme	generic_business	0.74
INDIA	addr	shirur	city_or_town	0.74
INDIA	name	sahyadri	place	0.74
INDIA	name	ghilajhigh	distinctive	0.74
FRANCE	addr	garde	distinctive	0.74
FRANCE	addr	point	distinctive	0.74
US	addr	crosby	distinctive	0.74
FRANCE	name	rh	distinctive	0.74
US	addr	smithtown	city_or_town	0.74
FRANCE	name	acca	distinctive	0.74
FRANCE	name	plaisirs	distinctive	0.74
US	addr	gray	distinctive	0.74
FRANCE	name	ob	distinctive	0.74
FRANCE	name	canal	distinctive	0.74
INDIA	addr	gram	locality_word	0.74
INDIA	addr	corner	direction_or_connector	0.74
INDIA	name	sadar	place	0.74
INDIA	name	safety	generic_business	0.74
INDIA	name	trans	generic_business	0.74
INDIA	addr	regency	distinctive	0.74
US	name	currencyshares	distinctive	0.74
INDIA	name	agile	distinctive	0.74
US	addr	cave	distinctive	0.74
US	addr	fremont	distinctive	0.74
INDIA	name	aim	distinctive	0.74
INDIA	name	bisinas	generic_business	0.74
FRANCE	name	pg	distinctive	0.74
FRANCE	name	jeu	generic_business	0.74
INDIA	addr	huzur	distinctive	0.74
FRANCE	name	combat	distinctive	0.74
FRANCE	addr	vertou	distinctive	0.74
FRANCE	name	campagne	place	0.74
FRANCE	name	leglise	distinctive	0.74
FRANCE	name	bouliste	generic_business	0.74
FRANCE	name	wo	distinctive	0.74
FRANCE	name	lp	legal_form	0.74
US	name	pampa	place	0.74
FRANCE	name	cooperative	generic_business	0.74
FRANCE	addr	svc	unit_or_building	0.73
US	name	precision	distinctive	0.73
FRANCE	name	daide	generic_business	0.73
US	name	dba	legal_form	0.73
FRANCE	name	bad	distinctive	0.73
FRANCE	name	coeurs	distinctive	0.73
FRANCE	name	promo	generic_business	0.73
INDIA	addr	hig	unit_or_building	0.73
US	name	fields	distinctive	0.73
US	addr	havasu	distinctive	0.73
US	addr	deerfield	distinctive	0.73
FRANCE	addr	public	street_type	0.73
FRANCE	name	beaux	distinctive	0.73
FRANCE	name	js	distinctive	0.73
US	name	hills	distinctive	0.73
US	addr	butler	distinctive	0.73
INDIA	name	jmd	distinctive	0.73
US	name	world	generic_business	0.73
INDIA	addr	palakkad	city_or_town	0.73
US	name	northwind	distinctive	0.73
FRANCE	name	don	distinctive	0.73
FRANCE	name	sages	distinctive	0.73
INDIA	addr	ea	direction_or_connector	0.73
US	addr	midlothian	city_or_town	0.73
US	name	transcontinental	distinctive	0.73
FRANCE	name	philosophique	distinctive	0.73
US	addr	collinsville	city_or_town	0.73
INDIA	name	wind	distinctive	0.73
US	name	plaza	place	0.73
US	name	line	generic_business	0.73
FRANCE	name	african	place	0.73
INDIA	name	nee	distinctive	0.73
US	addr	gastonia	city_or_town	0.73
US	addr	marysville	city_or_town	0.73
INDIA	name	ideas	generic_business	0.73
FRANCE	name	daction	generic_business	0.73
FRANCE	name	handicap	generic_business	0.73
US	addr	imperial	distinctive	0.73
US	addr	thirteenth	distinctive	0.73
INDIA	addr	raj	distinctive	0.73
FRANCE	name	toit	distinctive	0.73
FRANCE	name	villiers	distinctive	0.73
US	addr	sunrise	distinctive	0.73
INDIA	name	sophtaver	distinctive	0.73
FRANCE	name	cc	legal_form	0.73
FRANCE	name	passage	generic_business	0.73
INDIA	addr	mill	distinctive	0.73
US	addr	mitchell	distinctive	0.73
INDIA	addr	udupi	city_or_town	0.73
US	addr	grange	distinctive	0.73
FRANCE	name	treteaux	distinctive	0.73
US	addr	houma	city_or_town	0.73
INDIA	addr	site	unit_or_building	0.73
INDIA	name	hs	distinctive	0.73
FRANCE	name	ha	distinctive	0.73
US	addr	side	direction_or_connector	0.73
FRANCE	addr	canon	distinctive	0.73
FRANCE	addr	contour	distinctive	0.73
INDIA	name	accord	distinctive	0.73
US	addr	vallejo	city_or_town	0.73
INDIA	name	su	distinctive	0.73
INDIA	addr	sn	street_type	0.73
US	addr	belmont	distinctive	0.73
INDIA	name	rk	distinctive	0.73
US	name	token	distinctive	0.73
FRANCE	name	authority	generic_business	0.73
INDIA	name	inphrastrakchar	generic_business	0.73
INDIA	name	pharnichar	generic_business	0.73
FRANCE	name	sea	distinctive	0.73
INDIA	name	phuds	distinctive	0.73
INDIA	name	phud	distinctive	0.73
FRANCE	name	pastoral	distinctive	0.73
INDIA	name	brother	distinctive	0.73
INDIA	name	lotas	distinctive	0.73
FRANCE	name	elus	distinctive	0.73
US	addr	raleigh	city_or_town	0.73
US	addr	little	distinctive	0.73
US	addr	union	distinctive	0.73
FRANCE	addr	orient	direction_or_connector	0.73
INDIA	name	bros	distinctive	0.73
INDIA	name	coffee	generic_business	0.73
US	addr	winston	distinctive	0.73
FRANCE	addr	gard	state_or_region	0.73
US	name	preferred	distinctive	0.73
INDIA	name	century	distinctive	0.73
FRANCE	name	oc	distinctive	0.73
INDIA	addr	palghar	city_or_town	0.73
INDIA	addr	patparganj	distinctive	0.73
US	addr	greenville	city_or_town	0.73
INDIA	name	wheels	generic_business	0.73
US	addr	jacksonville	city_or_town	0.73
US	addr	syracuse	city_or_town	0.73
FRANCE	name	fam	distinctive	0.73
US	addr	saint	distinctive	0.73
FRANCE	addr	gue	distinctive	0.73
INDIA	addr	khordha	city_or_town	0.73
INDIA	name	garden	generic_business	0.73
INDIA	name	chit	generic_business	0.73
FRANCE	name	expressions	generic_business	0.73
INDIA	name	luxury	distinctive	0.73
INDIA	name	foundation	generic_business	0.73
FRANCE	name	palais	distinctive	0.73
INDIA	addr	strand	distinctive	0.73
INDIA	name	mi	distinctive	0.73
INDIA	name	ph	title	0.73
US	addr	ocean	distinctive	0.73
INDIA	name	projakts	distinctive	0.73
US	addr	reynoldsburg	city_or_town	0.73
INDIA	name	fudh	distinctive	0.73
INDIA	name	prapartij	distinctive	0.73
FRANCE	addr	cahors	distinctive	0.73
FRANCE	addr	service	unit_or_building	0.73
FRANCE	name	ti	distinctive	0.73
INDIA	addr	dinajpur	city_or_town	0.73
FRANCE	addr	parvis	street_type	0.73
INDIA	addr	tardeo	distinctive	0.73
INDIA	name	teknalaji	generic_business	0.73
FRANCE	name	graine	distinctive	0.73
FRANCE	name	mont	place	0.73
US	name	neurosciences	generic_business	0.73
INDIA	addr	vikas	distinctive	0.73
INDIA	addr	gondal	city_or_town	0.73
US	name	translational	generic_business	0.73
US	name	interests	generic_business	0.72
US	addr	lockport	city_or_town	0.72
INDIA	addr	tirumalagiri	distinctive	0.72
FRANCE	name	gc	distinctive	0.72
FRANCE	name	pb	distinctive	0.72
US	name	dome	distinctive	0.72
INDIA	name	earth	distinctive	0.72
FRANCE	addr	vallee	distinctive	0.72
FRANCE	name	confederation	generic_business	0.72
FRANCE	name	supporters	generic_business	0.72
US	name	pro	generic_business	0.72
US	name	sim	distinctive	0.72
FRANCE	addr	cure	distinctive	0.72
INDIA	name	sarvisas	generic_business	0.72
US	name	agnc	distinctive	0.72
INDIA	addr	mills	distinctive	0.72
INDIA	name	ao	distinctive	0.72
FRANCE	name	aidons	distinctive	0.72
FRANCE	name	signes	generic_business	0.72
FRANCE	name	play	distinctive	0.72
FRANCE	name	roues	generic_business	0.72
US	addr	apex	city_or_town	0.72
US	addr	philadelphia	city_or_town	0.72
FRANCE	name	etudiante	distinctive	0.72
INDIA	addr	indian	distinctive	0.72
INDIA	name	win	distinctive	0.72
FRANCE	name	massif	distinctive	0.72
US	addr	flagstaff	city_or_town	0.72
INDIA	addr	tq	state_or_region	0.72
FRANCE	name	maitrise	generic_business	0.72
US	addr	renton	city_or_town	0.72
INDIA	name	hospirraliri	distinctive	0.72
FRANCE	addr	aventure	distinctive	0.72
FRANCE	name	ao	distinctive	0.72
US	name	price	distinctive	0.72
INDIA	addr	dinapur	city_or_town	0.72
FRANCE	name	pm	legal_form	0.72
FRANCE	name	european	place	0.72
INDIA	addr	hi	direction_or_connector	0.72
FRANCE	name	vl	distinctive	0.72
US	addr	inc	distinctive	0.72
FRANCE	name	line	generic_business	0.72
INDIA	addr	tank	distinctive	0.72
FRANCE	name	fd	distinctive	0.72
US	addr	layton	city_or_town	0.72
US	name	great	distinctive	0.72
US	addr	mineral	distinctive	0.72
FRANCE	name	cadres	generic_business	0.72
US	addr	hamburg	city_or_town	0.72
US	addr	council	distinctive	0.72
US	name	aging	generic_business	0.72
US	addr	gadsden	city_or_town	0.72
US	addr	payson	city_or_town	0.72
FRANCE	addr	mardyck	distinctive	0.72
US	addr	osage	distinctive	0.72
US	name	town	place	0.72
INDIA	addr	bypass	street_type	0.72
US	addr	bethesda	city_or_town	0.72
FRANCE	addr	iv	distinctive	0.72
US	addr	oakland	city_or_town	0.72
US	addr	milton	city_or_town	0.72
US	addr	incorporated	distinctive	0.72
US	addr	yonkers	city_or_town	0.72
INDIA	name	elite	distinctive	0.72
INDIA	name	indus	distinctive	0.72
US	addr	topeka	city_or_town	0.72
FRANCE	addr	prairies	distinctive	0.72
US	addr	mount	distinctive	0.72
INDIA	name	sons	distinctive	0.72
FRANCE	name	retraite	generic_business	0.72
INDIA	name	sd	distinctive	0.72
INDIA	name	mandal	distinctive	0.72
US	addr	norfolk	city_or_town	0.72
US	addr	dundalk	city_or_town	0.72
US	name	circle	distinctive	0.72
INDIA	name	mai	distinctive	0.72
INDIA	addr	wali	distinctive	0.72
INDIA	addr	keralan	state_or_region	0.72
FRANCE	name	ah	distinctive	0.72
FRANCE	addr	portes	street_type	0.72
INDIA	name	pi	distinctive	0.72
FRANCE	name	tt	distinctive	0.72
INDIA	addr	krishnagiri	city_or_town	0.72
INDIA	addr	compound	unit_or_building	0.72
FRANCE	name	clos	distinctive	0.72
US	addr	lost	distinctive	0.72
INDIA	addr	jb	distinctive	0.72
INDIA	addr	vaishali	distinctive	0.72
INDIA	name	navi	place	0.72
US	name	origin	distinctive	0.72
INDIA	addr	ghazipur	city_or_town	0.72
FRANCE	name	gcs	distinctive	0.72
INDIA	name	indho	distinctive	0.72
INDIA	name	isdh	distinctive	0.72
FRANCE	name	ot	distinctive	0.72
INDIA	name	colour	distinctive	0.72
INDIA	name	helthakeyar	generic_business	0.72
US	addr	cincinnati	city_or_town	0.72
US	addr	clarksville	city_or_town	0.72
INDIA	name	pt	legal_form	0.72
US	addr	dayton	city_or_town	0.72
FRANCE	addr	esquermes	distinctive	0.72
FRANCE	addr	marne	distinctive	0.72
US	addr	staten	distinctive	0.72
INDIA	name	propartijh	distinctive	0.72
INDIA	name	top	distinctive	0.72
INDIA	name	tekanolaji	generic_business	0.72
FRANCE	name	municipal	generic_business	0.72
US	addr	oshkosh	city_or_town	0.72
FRANCE	name	temple	distinctive	0.72
FRANCE	name	aikido	distinctive	0.72
INDIA	addr	rampur	city_or_town	0.72
FRANCE	name	chats	distinctive	0.72
US	addr	toledo	city_or_town	0.72
INDIA	name	phainyans	distinctive	0.72
FRANCE	name	force	distinctive	0.72
INDIA	addr	ratnagiri	city_or_town	0.72
US	addr	mcminnville	city_or_town	0.72
FRANCE	addr	bout	distinctive	0.72
US	addr	charlottesville	city_or_town	0.72
INDIA	addr	ft	unit_or_building	0.72
INDIA	name	plantation	generic_business	0.72
FRANCE	name	victimes	distinctive	0.72
US	name	custom	distinctive	0.72
INDIA	name	nextgen	distinctive	0.72
FRANCE	name	dentreprise	generic_business	0.72
INDIA	addr	taluk	state_or_region	0.72
US	name	unified	distinctive	0.72
US	name	better	distinctive	0.72
US	name	primary	distinctive	0.71
INDIA	name	ultimate	distinctive	0.71
US	addr	haven	distinctive	0.71
US	name	ridge	distinctive	0.71
US	addr	commons	locality_word	0.71
FRANCE	name	nouveau	distinctive	0.71
INDIA	addr	rc	street_type	0.71
INDIA	name	owners	generic_business	0.71
FRANCE	name	bc	legal_form	0.71
INDIA	addr	telephone	distinctive	0.71
FRANCE	addr	pare	distinctive	0.71
US	addr	marion	distinctive	0.71
FRANCE	name	liste	generic_business	0.71
FRANCE	name	cadre	generic_business	0.71
INDIA	name	bn	distinctive	0.71
INDIA	name	excellent	distinctive	0.71
US	addr	hillsboro	city_or_town	0.71
INDIA	name	new	distinctive	0.71
US	addr	anderson	distinctive	0.71
US	addr	lakes	distinctive	0.71
FRANCE	name	revue	generic_business	0.71
US	addr	milford	city_or_town	0.71
FRANCE	name	dynamique	generic_business	0.71
INDIA	name	yunivarsal	distinctive	0.71
US	addr	boston	city_or_town	0.71
FRANCE	name	musical	generic_business	0.71
US	addr	sacramento	city_or_town	0.71
INDIA	addr	khas	distinctive	0.71
FRANCE	addr	touquet	distinctive	0.71
INDIA	addr	nana	distinctive	0.71
US	addr	chino	city_or_town	0.71
INDIA	name	gt	distinctive	0.71
FRANCE	name	house	generic_business	0.71
INDIA	addr	panchsheel	distinctive	0.71
FRANCE	name	equilibre	distinctive	0.71
FRANCE	name	bienvenue	distinctive	0.71
US	name	artificial	generic_business	0.71
US	name	flex	distinctive	0.71
FRANCE	name	design	generic_business	0.71
US	name	popular	distinctive	0.71
US	name	royalty	distinctive	0.71
US	addr	edmond	distinctive	0.71
US	addr	rockaway	distinctive	0.71
US	addr	fair	distinctive	0.71
US	addr	millsboro	city_or_town	0.71
US	addr	owasso	city_or_town	0.71
US	name	alto	distinctive	0.71
INDIA	addr	the	distinctive	0.71
INDIA	addr	anand	city_or_town	0.71
FRANCE	addr	fourmies	distinctive	0.71
INDIA	addr	nit	distinctive	0.71
US	addr	ramsey	distinctive	0.71
INDIA	addr	riico	distinctive	0.71
FRANCE	name	jeunes	generic_business	0.71
FRANCE	name	savate	distinctive	0.71
INDIA	addr	urban	locality_word	0.71
FRANCE	name	amis	distinctive	0.71
FRANCE	addr	xxiii	distinctive	0.71
US	name	domdpc	title	0.71
US	name	ddspc	distinctive	0.71
US	addr	avalon	distinctive	0.71
INDIA	name	growth	generic_business	0.71
US	addr	shawnee	city_or_town	0.71
INDIA	addr	hsr	locality_word	0.71
INDIA	name	gloval	distinctive	0.71
US	addr	huntersville	city_or_town	0.71
FRANCE	name	laique	distinctive	0.71
INDIA	addr	pragati	distinctive	0.71
INDIA	name	urja	distinctive	0.71
US	addr	townsend	distinctive	0.71
FRANCE	addr	neuville	distinctive	0.71
INDIA	addr	mala	distinctive	0.71
FRANCE	name	kids	distinctive	0.71
INDIA	addr	karimnagar	city_or_town	0.71
INDIA	addr	beach	distinctive	0.71
US	addr	missoula	city_or_town	0.71
INDIA	name	double	distinctive	0.71
FRANCE	name	renouveau	distinctive	0.71
US	addr	lenox	city_or_town	0.71
INDIA	addr	transport	distinctive	0.71
US	addr	forge	distinctive	0.71
FRANCE	addr	tunis	distinctive	0.71
FRANCE	name	hc	distinctive	0.71
US	name	prime	distinctive	0.71
FRANCE	name	near	distinctive	0.71
FRANCE	name	petit	distinctive	0.71
US	name	alley	place	0.71
US	addr	greece	city_or_town	0.71
FRANCE	name	sd	distinctive	0.71
US	name	pmv	distinctive	0.71
FRANCE	name	heritiers	distinctive	0.71
FRANCE	name	nr	distinctive	0.71
US	addr	hampshire	distinctive	0.71
US	addr	kingman	city_or_town	0.71
US	name	renewable	generic_business	0.71
US	addr	ridgefield	distinctive	0.71
US	addr	fourteenth	distinctive	0.71
US	addr	minot	city_or_town	0.71
US	addr	altoona	city_or_town	0.71
INDIA	name	bb	distinctive	0.71
FRANCE	name	verger	distinctive	0.71
US	addr	myrtle	distinctive	0.71
FRANCE	addr	epinal	distinctive	0.71
US	addr	elkton	city_or_town	0.71
US	addr	mentor	distinctive	0.71
US	name	hcm	generic_business	0.71
US	name	inpoint	distinctive	0.71
US	name	rre	distinctive	0.71
FRANCE	name	ea	legal_form	0.71
FRANCE	name	eb	distinctive	0.71
FRANCE	name	acteurs	generic_business	0.71
US	addr	butte	city_or_town	0.71
FRANCE	addr	lomme	distinctive	0.71
INDIA	name	naturals	generic_business	0.71
US	addr	seymour	city_or_town	0.71
US	name	space	generic_business	0.71
INDIA	name	total	generic_business	0.71
US	name	regions	place	0.71
US	addr	woodbury	city_or_town	0.71
INDIA	name	advance	generic_business	0.71
FRANCE	name	rf	distinctive	0.71
FRANCE	name	ag	legal_form	0.71
US	name	bankshares	generic_business	0.71
US	addr	redding	city_or_town	0.71
US	addr	homestead	distinctive	0.71
INDIA	name	gymkhana	distinctive	0.7
FRANCE	addr	escoublac	distinctive	0.7
US	name	cdt	distinctive	0.7
FRANCE	name	caledonienne	place	0.7
INDIA	name	ocean	distinctive	0.7
INDIA	name	pulse	generic_business	0.7
US	addr	pasadena	city_or_town	0.7
INDIA	name	jhanrais	distinctive	0.7
US	addr	palatine	city_or_town	0.7
INDIA	name	organics	generic_business	0.7
INDIA	addr	ak	distinctive	0.7
FRANCE	name	talents	generic_business	0.7
INDIA	name	buildhome	distinctive	0.7
US	name	table	generic_business	0.7
US	addr	naperville	city_or_town	0.7
US	addr	broad	distinctive	0.7
INDIA	name	world	generic_business	0.7
FRANCE	name	francais	place	0.7
FRANCE	addr	regiment	distinctive	0.7
INDIA	name	core	distinctive	0.7
FRANCE	name	rythme	distinctive	0.7
INDIA	name	imphrastrakchar	generic_business	0.7
INDIA	name	eksports	generic_business	0.7
INDIA	addr	off	unit_or_building	0.7
FRANCE	name	ecurie	generic_business	0.7
US	name	holland	place	0.7
FRANCE	name	cds	distinctive	0.7
US	addr	richfield	distinctive	0.7
FRANCE	name	rue	place	0.7
US	name	inflection	distinctive	0.7
FRANCE	name	fleurs	generic_business	0.7
FRANCE	name	er	connector	0.7
US	addr	fitchburg	city_or_town	0.7
INDIA	name	tradex	generic_business	0.7
FRANCE	name	cf	legal_form	0.7
INDIA	name	smart	distinctive	0.7
INDIA	name	indo	place	0.7
US	addr	brook	distinctive	0.7
INDIA	name	sistams	generic_business	0.7
INDIA	addr	nilaya	distinctive	0.7
FRANCE	name	stade	generic_business	0.7
INDIA	name	imphra	distinctive	0.7
INDIA	name	vaishali	place	0.7
INDIA	name	rb	distinctive	0.7
FRANCE	name	voix	distinctive	0.7
US	addr	bentonville	city_or_town	0.7
FRANCE	name	cri	distinctive	0.7
INDIA	name	casa	distinctive	0.7
INDIA	name	egro	distinctive	0.7
FRANCE	name	superieur	distinctive	0.7
US	name	mansfield	distinctive	0.7
FRANCE	addr	denain	distinctive	0.7
FRANCE	addr	parc	street_type	0.7
FRANCE	name	bouge	distinctive	0.7
US	addr	ranch	street_type	0.7
US	addr	garden	distinctive	0.7
US	addr	fargo	city_or_town	0.7
US	addr	valle	distinctive	0.7
US	addr	nevada	state_or_region	0.7
INDIA	name	fair	distinctive	0.7
US	addr	eugene	city_or_town	0.7
FRANCE	name	mise	generic_business	0.7
INDIA	name	force	distinctive	0.7
INDIA	name	cyber	generic_business	0.7
FRANCE	name	theatrale	generic_business	0.7
INDIA	addr	bid	distinctive	0.7
US	addr	american	distinctive	0.7
INDIA	addr	karnal	city_or_town	0.7
US	addr	orem	city_or_town	0.7
FRANCE	addr	institut	distinctive	0.7
FRANCE	name	heures	generic_business	0.7
INDIA	name	comfort	distinctive	0.7
US	addr	melrose	distinctive	0.7
US	addr	arcadia	distinctive	0.7
US	addr	burnie	city_or_town	0.7
INDIA	name	va	distinctive	0.7
US	name	bio	generic_business	0.7
US	addr	lima	city_or_town	0.7
US	addr	belleville	city_or_town	0.7
INDIA	name	gems	distinctive	0.7
